Timestamp,Scalar Wind Speed,Vector Wind Speed,Wind Gust,KE Total,PC Total,Temperature,Relative Humidity,Battery Voltage,Vector Wind Direction,Sigma-Theta
03/20/2018 13:00:00,1.333,1.301,2.771,0,0,15.11,44.4,12.58,320.5,12.64
03/20/2018 14:00:00,1.029,0.968,1.95,2,1,15.04,47.18,12.54,302.5,19.81
03/20/2018 15:00:00,3.427,3.288,7.481,119,8,14.06,65.33,12.46,301.6,16.32
03/20/2018 16:00:00,3.349,3.066,8.11,267,29,11.82,72.17,12.41,281.4,23.54
03/20/2018 17:00:00,1.434,1.252,2.907,22,1,10.72,82.8,12.35,80.4,28.88
03/20/2018 18:00:00,1.52,1.242,3.028,10,1,10.16,91.7,12.33,96.1,34.64
03/20/2018 19:00:00,1.773,1.395,2.948,2,0,10.3,94.1,12.31,143,37.38
03/20/2018 20:00:00,6.504,6.43,14.16,3294,1448,10.87,94.6,12.31,113.9,8.67
03/20/2018 21:00:00,10.65,10.59,14.54,215138,354646,11.99,90.8,12.3,126.5,6.243
03/20/2018 22:00:00,6.872,6.814,11.72,11441,10977,12.91,89,12.29,125,7.453
03/20/2018 23:00:00,4.798,4.752,7.898,5,1,13.45,89,12.29,129.4,7.973
03/21/2018 00:00:00,2.197,2.043,4.534,0,0,13.64,89.9,12.29,81.5,21.43
03/21/2018 01:00:00,1.05,0.844,2.233,0,0,13.72,90.4,12.29,317.2,35.91
03/21/2018 02:00:00,1.662,1.046,5.718,12,2,13.61,91.3,12.28,84.5,49.32
03/21/2018 03:00:00,2.519,2.036,5.584,29,0,13.8,83.9,12.28,126,35.5
03/21/2018 04:00:00,3.092,2.871,8.52,392,42,13.25,88.7,12.28,120.4,21.66
03/21/2018 05:00:00,4.403,4.365,8.58,0,0,13.4,88.3,12.28,117.5,7.458
03/21/2018 06:00:00,6.178,6.127,10.12,48,6,14,89.5,12.27,119.2,7.35
03/21/2018 07:00:00,7.078,7.046,10.9,1800,189,14.16,90.6,12.27,112.6,5.403
03/21/2018 08:00:00,6.396,6.303,9.38,184,10,14.24,92.9,12.27,120.5,9.8
03/21/2018 09:00:00,6.458,6.41,9.79,71,9,14.68,93.5,12.28,114.5,7.031
03/21/2018 10:00:00,7.141,7.056,11.91,13,3,15.28,90.5,12.28,117.5,8.8
03/21/2018 11:00:00,6.851,6.798,10.09,185,11,15.52,90,12.28,128,7.086
03/21/2018 12:00:00,6.997,6.934,10.72,1697,139,15.34,92.5,12.3,136.8,7.701
03/21/2018 13:00:00,6.847,6.778,9.89,800,54,15.71,91.3,12.28,136,8.09
03/21/2018 14:00:00,7.918,7.853,12.94,4534,566,15.59,93.1,12.29,135.1,7.316
03/21/2018 15:00:00,8.56,8.44,12.35,1020,108,16.18,89.9,12.29,125.1,9.75
03/21/2018 16:00:00,7.671,7.634,11.3,1714,173,16.33,90,12.28,130.9,5.636
03/21/2018 17:00:00,5.815,5.752,8.76,624,54,16.32,92,12.26,133.5,8.41
03/21/2018 18:00:00,4.876,4.816,7.559,255,17,16.41,92.1,12.26,136.6,9.03
03/21/2018 19:00:00,4.94,4.9,6.954,92,8,16.1,94,12.26,126.6,7.313
03/21/2018 20:00:00,4.276,4.24,6.955,685,48,15.86,96.5,12.26,136.6,7.426
03/21/2018 21:00:00,3.475,2.678,5.421,19,2,15.4,99.5,12.26,161.8,38.8
03/21/2018 22:00:00,7.175,6.746,13.48,612,84,15.17,96.2,12.26,161.3,19.8
03/21/2018 23:00:00,9.19,9.06,13.99,148988,272643,15.31,88.7,12.25,139.6,9.78
03/22/2018 00:00:00,6.551,6.505,9.81,1084,204,15.33,91.1,12.25,125.4,6.818
03/22/2018 01:00:00,7.693,7.638,10.71,10699,4286,16.32,86.8,12.25,139.7,6.859
03/22/2018 02:00:00,7.574,7.476,11.38,13092,5969,16.74,87.1,12.25,135.8,9.21
03/22/2018 03:00:00,6.662,6.502,10.24,648,57,16.65,90.1,12.24,135.1,12.56
03/22/2018 04:00:00,6.127,5.853,10.36,4662,576,16.39,91,12.23,161.8,17.14
03/22/2018 05:00:00,9.74,9.67,14.22,35483,5067,15.96,92.3,12.24,173.5,6.722
03/22/2018 06:00:00,8.61,8.56,13.91,11595,1483,16.05,92.7,12.24,166.5,6.117
03/22/2018 07:00:00,6.153,6.032,11.66,73,5,16.08,92.4,12.23,159.7,11.35
03/22/2018 08:00:00,7.519,7.444,10.64,41,0,16.43,89.6,12.24,170.7,8.05
03/22/2018 09:00:00,9.39,9.28,16.05,116741,224838,16.14,89.6,12.25,191.9,8.66
03/22/2018 10:00:00,8.74,8.7,12.54,57151,38597,15.53,93,12.24,194.6,5.287
03/22/2018 11:00:00,8.06,8.03,11.93,32446,27973,16.31,90.8,12.31,192.5,5.311
03/22/2018 12:00:00,7.607,7.576,10.85,10830,3149,16.21,91.4,12.37,197.3,5.184
03/22/2018 13:00:00,6.466,6.436,9.01,350,7,15.58,94,12.35,196.4,5.569
03/22/2018 14:00:00,6.5,6.476,9.05,322,20,15.53,93.6,12.37,200.9,5
03/22/2018 15:00:00,6.32,6.298,8.14,98,11,15.31,94.8,12.31,202.4,4.83
03/22/2018 16:00:00,5.298,5.248,7.694,12,0,14.89,95.8,12.28,206.3,7.901
03/22/2018 17:00:00,5.034,4.959,8.09,225,10,14.44,99.4,12.26,219.8,9.89
03/22/2018 18:00:00,8.36,8.3,12.5,2369,253,13.05,99.9,12.24,293.2,6.846
03/22/2018 19:00:00,10.82,10.79,13.9,54570,73351,12.38,90.2,12.23,298.8,4.025
03/22/2018 20:00:00,8.59,8.56,12.57,4444,4454,12.2,82.6,12.22,310.2,4.617
03/22/2018 21:00:00,8.72,8.69,11.86,4772,1738,11.96,77.76,12.22,308.2,4.823
03/22/2018 22:00:00,7.133,7.101,12.22,5604,5822,11.63,75.32,12.21,310.1,5.408
03/22/2018 23:00:00,3.653,3.585,5.868,0,0,11.27,73.88,12.21,304.8,11.04
03/23/2018 00:00:00,3.397,3.336,5.343,0,0,11.08,72.7,12.2,300.4,10.86
03/23/2018 01:00:00,2.077,1.594,4.32,0,0,11.04,73.9,12.2,11.05,39.05
03/23/2018 02:00:00,2.591,2.54,4.926,0,0,10.45,80.1,12.19,42.56,11.38
03/23/2018 03:00:00,3.086,2.944,5.774,0,0,9.8,78.79,12.19,20.05,17.41
03/23/2018 04:00:00,4.089,4.019,6.03,0,0,9.03,73.17,12.18,36.69,10.57
03/23/2018 05:00:00,3.749,3.686,5.343,0,0,8.32,73.44,12.19,33.42,10.47
03/23/2018 06:00:00,3.633,3.612,5.478,0,0,7.637,75.75,12.18,35.97,6.196
03/23/2018 07:00:00,2.789,2.712,4.242,0,0,6.863,79.84,12.18,28.73,13.48
03/23/2018 08:00:00,3.016,2.975,4.31,0,0,8.16,74.4,12.19,23.52,9.43
03/23/2018 09:00:00,4.617,4.456,7.685,339,48,10.49,65.58,12.3,350.5,15.15
03/23/2018 10:00:00,5.641,5.602,6.904,1020,162,11.83,61.66,12.32,321.1,6.743
03/23/2018 11:00:00,6.708,6.693,8.69,35154,11329,13.31,62.97,12.4,313.1,3.816
03/23/2018 12:00:00,7.058,6.871,8.85,20659,5665,14.21,61.79,12.47,298.2,13.19
03/23/2018 13:00:00,7.941,7.925,10.18,43664,10526,14.11,67.6,12.53,285.6,3.576
03/23/2018 14:00:00,10.48,10.46,13.48,168980,108640,13.45,66.51,12.57,284.7,3.845
03/23/2018 15:00:00,11.33,11.29,14.54,237028,332186,13.26,64.95,12.59,287.5,4.573
03/23/2018 16:00:00,11.77,11.75,14.33,278666,544554,13.27,66.2,12.59,293.4,3.574
03/23/2018 17:00:00,11.72,11.7,14.78,281668,569351,12.85,70.76,12.57,295,3.595
03/23/2018 18:00:00,11.17,11.15,13.82,286523,670970,12.43,71.94,12.43,299.3,3.304
03/23/2018 19:00:00,8.83,8.8,12.4,135116,154176,11.94,72.62,12.36,307.8,4.717
03/23/2018 20:00:00,5.455,5.333,9.07,464,70,11.47,71.96,12.31,316.1,12.11
03/23/2018 21:00:00,2.937,2.845,4.939,0,0,10.45,76.56,12.27,1.969,14.34
03/23/2018 22:00:00,1.871,1.802,3.055,0,0,9.82,80.1,12.24,40.35,15.61
03/23/2018 23:00:00,1.844,1.78,2.476,0,0,9.24,83.4,12.21,52.05,15.11
03/24/2018 00:00:00,2.247,2.117,3.932,0,0,8.15,87.9,12.2,63.57,19.53
03/24/2018 01:00:00,3.296,3.275,4.323,0,0,7.713,88.7,12.19,40.82,6.476
03/24/2018 02:00:00,3.047,3.026,4.135,0,0,7.197,88.7,12.18,28.86,6.7
03/24/2018 03:00:00,3.082,3.026,4.391,0,0,7.006,88.1,12.17,22.59,10.89
03/24/2018 04:00:00,3.154,3.127,4.579,0,0,7.114,82.8,12.17,26.04,7.478
03/24/2018 05:00:00,4.085,4.053,5.805,0,0,7.29,78.63,12.17,17.88,7.158
03/24/2018 06:00:00,4.611,4.587,5.886,0,0,7.708,74.28,12.15,23.97,5.732
03/24/2018 07:00:00,4.108,4.079,5.481,0,0,7.697,75.5,12.15,25.82,6.842
03/24/2018 08:00:00,2.939,2.844,4.63,0,0,9.45,71.17,12.24,24.46,14.61
03/24/2018 09:00:00,2.124,1.935,3.432,0,0,11.95,59.62,12.51,337.4,24.15
03/24/2018 10:00:00,2.902,2.862,5.165,0,0,13,57.97,12.6,274.8,9.49
03/24/2018 11:00:00,5.678,5.657,8.43,213,14,13.94,64.93,12.53,290.4,4.912
03/24/2018 12:00:00,7.888,7.87,10.8,31209,10223,13.99,72.52,12.55,283.1,3.896
03/24/2018 13:00:00,8.41,8.39,10.76,58137,25270,13.9,74.38,12.58,281.5,4.375
03/24/2018 14:00:00,8.56,8.54,11.06,46819,16266,14.06,75.08,12.58,280.2,3.861
03/24/2018 15:00:00,6.884,6.855,9.33,1562,216,14.33,72.38,12.56,288.2,5.261
03/24/2018 16:00:00,6.638,6.617,9,194,22,14.14,72.93,12.55,291.4,4.631
03/24/2018 17:00:00,7.22,7.201,8.84,399,54,13.96,74.87,12.58,290.5,4.119
03/24/2018 18:00:00,7.308,7.286,9.38,103,12,13.34,76.21,12.42,290.7,4.515
03/24/2018 19:00:00,7.613,7.584,9.72,1698,255,12.68,76.61,12.37,299.4,5.014
03/24/2018 20:00:00,6.268,6.243,8.33,0,0,12.42,74.45,12.32,309.5,5.048
03/24/2018 21:00:00,5.531,5.282,9.22,163,18,12.05,72.77,12.29,318.8,17.19
03/24/2018 22:00:00,2.407,2.208,4.778,0,0,10.97,74.34,12.25,359.5,23.29
03/24/2018 23:00:00,3.762,3.728,5.666,0,0,10.08,76.11,12.22,0.545,7.743
03/25/2018 00:00:00,2.607,2.565,3.769,0,0,9.28,80.4,12.2,17.57,10.29
03/25/2018 01:00:00,2.594,2.578,3.271,0,0,9.21,80.4,12.19,12.63,6.396
03/25/2018 02:00:00,2.348,2.271,3.69,0,0,7.807,84,12.18,37.81,14.69
03/25/2018 03:00:00,2.66,2.635,4.66,0,0,6.411,89.3,12.17,48.49,7.782
03/25/2018 04:00:00,2.749,2.689,4.539,0,0,5.702,90.1,12.16,54.24,12.02
03/25/2018 05:00:00,3.466,3.43,4.552,0,0,5.335,90.1,12.15,50.01,8.17
03/25/2018 06:00:00,3.409,3.392,4.337,0,0,5.147,88.6,12.14,53.99,5.703
03/25/2018 07:00:00,1.07,0.973,4.04,0,0,5.31,87.5,12.14,51.92,24.3
03/25/2018 08:00:00,1.659,1.583,2.678,0,0,7.149,83.5,12.23,46.34,17.42
03/25/2018 09:00:00,3.228,3.116,5.611,0,0,10.41,66.29,12.51,344.9,15.08
03/25/2018 10:00:00,5.188,5.125,7.454,7,1,12.18,54.98,12.6,325.2,8.92
03/25/2018 11:00:00,5.915,5.694,9.32,16751,12625,13.33,47.75,12.58,343.6,15.68
03/25/2018 12:00:00,6.015,5.651,9.64,21618,8155,13.61,53.63,12.58,304.2,19.93
03/25/2018 13:00:00,10.06,10.04,13.26,221751,283347,13.26,56.62,12.6,288.9,3.931
03/25/2018 14:00:00,12.12,12.09,15.43,318583,1033937,13.35,57.07,12.61,294.4,3.958
03/25/2018 15:00:00,12.95,12.92,16.14,346880,1455362,13.19,63.17,12.6,296.1,3.662
03/25/2018 16:00:00,14.15,14.13,17.96,375495,1863180,12.93,66.25,12.61,298.7,3.409
03/25/2018 17:00:00,12.83,12.78,16.52,354292,1573868,12.76,68.41,12.56,304,5.051
03/25/2018 18:00:00,8.91,8.86,12.4,178812,288278,12.9,63.76,12.43,320.8,6.269
03/25/2018 19:00:00,7.736,7.675,10.52,27060,17753,12.06,68.6,12.37,320.1,7.205
03/25/2018 20:00:00,7.85,7.831,10.63,38105,31707,11.81,72.9,12.34,314.8,3.966
03/25/2018 21:00:00,6.248,6.185,8.28,9,0,11.57,73.74,12.32,320.7,8.12
03/25/2018 22:00:00,4.809,4.637,8.14,6,1,11.26,62.68,12.29,355.6,15.29
03/25/2018 23:00:00,5.655,5.61,8.12,0,0,10.7,59.79,12.25,1.751,7.279
03/26/2018 00:00:00,4.975,4.943,7.079,0,0,10.26,62.71,12.23,348.7,6.533
03/26/2018 01:00:00,5.312,5.245,8.14,150,24,10.13,59.76,12.2,359.8,9.1
03/26/2018 02:00:00,5.416,5.335,9.02,781,289,9.7,62.43,12.18,7.155,9.9
03/26/2018 03:00:00,3.674,3.585,7.685,0,0,9.25,65.96,12.16,349.8,12.59
03/26/2018 04:00:00,4.648,4.562,7.349,0,0,8.86,67.4,12.15,350.4,10.97
03/26/2018 05:00:00,5.698,5.665,8.01,0,0,8.31,68.95,12.14,349.9,6.166
03/26/2018 06:00:00,5.211,5.075,7.055,0,0,8.08,68.87,12.13,4.464,13.09
03/26/2018 07:00:00,2.431,2.369,4.323,0,0,7.739,70.94,12.13,65.89,12.86
03/26/2018 08:00:00,2.303,2.011,4.832,0,0,9.58,64.03,12.21,35.35,28.84
03/26/2018 09:00:00,4.23,4.119,7.925,285,52,11.54,55.21,12.47,354,13.11
03/26/2018 10:00:00,4.241,3.743,7.534,7,5,12.73,52.2,12.64,319.4,27.74
03/26/2018 11:00:00,3.676,3.547,5.205,0,0,13.36,51.8,12.6,284.9,15.18
03/26/2018 12:00:00,7.623,7.59,10.49,60824,23301,13.66,57.25,12.58,281.3,5.296
03/26/2018 13:00:00,9.69,9.63,13.34,195648,249939,13.63,68.65,12.56,287.3,6.144
03/26/2018 14:00:00,11.25,11.18,15.14,272009,595713,13.99,66.36,12.56,291.3,6.449
03/26/2018 15:00:00,12,11.97,14.61,316440,993425,13.82,70.55,12.52,295.9,4.007
03/26/2018 16:00:00,12,11.98,14.56,320470,1055423,13.61,74.31,12.46,297.9,3.452
03/26/2018 17:00:00,11.33,11.31,14.74,294359,785155,13.29,75.94,12.43,296.6,3.594
03/26/2018 18:00:00,7.853,7.817,11.8,78819,73161,13.19,76.22,12.37,303.1,5.458
03/26/2018 19:00:00,3.685,3.268,7.844,0,0,12.9,72.84,12.32,328.6,27.25
03/26/2018 20:00:00,3.28,3.239,5.087,0,0,12.35,66.56,12.29,20.41,9.05
03/26/2018 21:00:00,3.224,3.199,4.482,0,0,11.42,73.99,12.25,34.07,7.123
03/26/2018 22:00:00,3.85,3.796,5.087,0,0,10.72,78.15,12.22,38.3,9.56
03/26/2018 23:00:00,3.099,3.03,4.347,0,0,10.66,74.17,12.19,23.25,12.03
03/27/2018 00:00:00,3.77,3.741,5.034,0,0,9.02,76.97,12.18,28.35,7.199
03/27/2018 01:00:00,3.068,3.01,4.845,0,0,8.19,74.35,12.16,32.83,11.15
03/27/2018 02:00:00,3.956,3.943,5.32,0,0,7.425,74.79,12.15,29.75,4.721
03/27/2018 03:00:00,4.044,3.975,5.872,0,0,7.162,73.93,12.14,23.73,10.56
03/27/2018 04:00:00,2.334,2.182,3.69,0,0,7.574,71.51,12.13,19.29,20.7
03/27/2018 05:00:00,2.493,2.394,3.852,0,0,8.13,68.25,12.12,14.77,16.16
03/27/2018 06:00:00,2.674,2.463,4.189,0,0,7.477,70.62,12.11,55.41,22.77
03/27/2018 07:00:00,2.244,1.932,3.515,0,0,7.482,72.41,12.11,21.47,30.2
03/27/2018 08:00:00,1.075,0.412,3.109,0,0,9.74,68.47,12.2,49.23,63.59
03/27/2018 09:00:00,0.938,0.781,3.403,0,0,13,57.42,12.31,285.4,33.15
03/27/2018 11:00:00,0.275,0.207,1.399,0,0,14.38,64.45,12.36,192.8,40.22
03/27/2018 12:00:00,1.561,0.286,36.88,461,196,15.87,47.18,12.43,195.9,73.21
03/27/2018 13:00:00,6.643,6.606,8.47,151,21,12.39,81.1,12.7,285,6.07
03/27/2018 14:00:00,7.231,7.197,10.22,5502,1357,13.1,84.1,12.72,280.1,5.525
03/27/2018 15:00:00,8.11,8.09,10.67,24602,6785,13.56,84.6,12.68,288,4.085
03/27/2018 16:00:00,8.2,8.14,10.56,23637,7261,14.27,72.7,12.63,285.7,6.696
03/27/2018 17:00:00,6.632,6.593,9.6,238,42,15.25,61.78,12.54,290.2,6.272
03/27/2018 18:00:00,4.476,4.369,6.738,0,0,15.84,60.1,12.46,310.8,12.51
03/27/2018 19:00:00,3.489,3.032,6.954,0,0,15.85,51.57,12.42,341.6,29.32
03/27/2018 20:00:00,3.067,3.005,4.48,0,0,15.35,38.05,12.4,17.91,11.48
03/27/2018 21:00:00,3.159,3.027,5.855,0,0,14,43.45,12.37,32.14,16.58
03/27/2018 22:00:00,5.041,5.003,7.268,0,0,12.99,58.13,12.36,32.82,7.019
03/27/2018 23:00:00,4.736,4.704,6.878,0,0,12.34,69.87,12.34,32.94,6.649
03/28/2018 00:00:00,4.687,4.661,7.618,20,4,11.64,71.16,12.33,30.41,5.944
03/28/2018 01:00:00,2.719,2.289,7.376,0,0,10.68,68.81,12.32,63.94,32.23
03/28/2018 02:00:00,3.397,2.917,6.622,0,0,10.11,69.46,12.31,35.97,30.45
03/28/2018 03:00:00,2.452,1.997,4.764,0,0,9.19,70.99,12.29,61.29,34.88
03/28/2018 04:00:00,1.638,1.407,2.828,0,0,8.12,81.8,12.28,136.8,30.4
03/28/2018 05:00:00,2.189,2.047,2.909,0,0,8.33,87.4,12.26,106.9,20.59
03/28/2018 06:00:00,0.986,0.505,2.33,0,0,8.65,81.5,12.24,106.9,56.58
03/28/2018 07:00:00,2.042,1.955,3.526,0,0,8.69,77.96,12.23,113.6,16.7
03/28/2018 08:00:00,2.957,2.891,4.32,0,0,10.82,70.16,12.31,126,12.08
03/28/2018 09:00:00,1.916,1.249,3.687,0,0,14.45,57.72,12.55,170.9,47.78
03/28/2018 10:00:00,2.622,2.587,3.941,0,0,13.41,72.27,12.75,261.3,9.39
03/28/2018 11:00:00,2.516,2.427,4.398,0,0,13.72,76.84,12.81,271.1,15.31
03/28/2018 12:00:00,4.76,4.705,6.523,0,0,12.78,88.8,12.72,282.7,8.66
03/28/2018 13:00:00,3.857,3.804,5.474,0,0,12.62,91.5,12.72,269.9,9.46
03/28/2018 14:00:00,4.309,4.265,6.456,0,0,13.26,89.6,12.71,259.5,8.19
03/28/2018 15:00:00,4.137,4.082,5.783,0,0,13.01,90.7,12.63,274.9,9.37
03/28/2018 16:00:00,3.723,3.678,5.609,0,0,12.5,92.6,12.57,283,8.89
03/28/2018 17:00:00,3.073,2.969,4.627,0,0,12.02,94.3,12.51,272.5,14.89
03/28/2018 18:00:00,2.342,2.274,4.4,0,0,11.53,96.2,12.46,281.7,13.77
03/28/2018 19:00:00,1.649,1.505,3.244,0,0,11.08,97.6,12.43,279.9,23.91
03/28/2018 20:00:00,1.137,1.022,2.315,0,0,10.95,98.9,12.41,186.9,25.77
03/28/2018 21:00:00,0.998,0.918,2.584,0,0,10.75,99.8,12.4,162.4,23
03/28/2018 22:00:00,0.63,0.288,2.086,0,0,10.75,100,12.38,219.5,59.72
03/28/2018 23:00:00,1.001,0.597,2.84,0,0,10.49,100,12.38,201.1,51.46
03/29/2018 00:00:00,1.802,1.584,3.297,0,0,10.45,100,12.37,85.3,28.13
03/29/2018 01:00:00,0.765,0.607,1.952,0,0,10.14,100,12.36,53.62,36.82
03/29/2018 02:00:00,0.474,0.294,1.817,0,0,9.71,100,12.35,67.55,49.97
03/29/2018 03:00:00,0.997,0.909,2.153,0,0,8.91,100,12.34,23.6,24.04
03/29/2018 04:00:00,1.108,0.896,2.113,0,0,8.71,100,12.33,62.98,35.42
03/29/2018 05:00:00,0.66,0.629,2.005,0,0,7.689,100,12.31,106.5,17.49
03/29/2018 06:00:00,0.999,0.867,1.845,0,0,7.278,100,12.3,113.3,29.44
03/29/2018 07:00:00,1.917,1.874,3.219,0,0,7.599,99.1,12.3,124.6,12.15
03/29/2018 08:00:00,1.329,0.702,2.261,0,0,10.09,100,12.37,110.8,55.62
03/29/2018 09:00:00,1.924,1.851,3.914,0,0,11.02,100,12.61,251,15.79
03/29/2018 10:00:00,3.486,3.443,5.111,0,0,10.67,100,12.8,239.8,8.91
03/29/2018 11:00:00,4.192,4.139,6.214,0,0,11.3,100,12.77,245.5,9.1
03/29/2018 12:00:00,4.59,4.559,6.55,0,0,11.55,100,12.75,236.6,6.666
03/29/2018 13:00:00,4.468,4.426,6.456,0,0,12,100,12.67,249,7.905
03/29/2018 14:00:00,3.603,3.549,5.474,0,0,12.23,100,12.66,244,9.92
03/29/2018 15:00:00,3.298,3.196,4.681,0,0,12.43,100,12.63,239,14.2
03/29/2018 16:00:00,3.275,3.193,4.641,0,0,12.44,99.9,12.58,230.5,12.81
03/29/2018 17:00:00,2.404,2.331,4.493,0,0,12.39,98.1,12.52,218.8,14.11
03/29/2018 18:00:00,1.52,1.439,3.189,0,0,11.91,97.3,12.46,241.4,18.63
03/29/2018 19:00:00,1.039,0.825,2.53,0,0,11.53,98.7,12.44,276.2,36.72
03/29/2018 20:00:00,0.64,0.398,1.454,0,0,11.26,100,12.42,54.05,49.81
03/29/2018 21:00:00,0.429,0.393,1.292,0,0,10.76,100,12.41,111.7,23.35
03/29/2018 22:00:00,0.219,0.164,1.077,0,0,10.45,100,12.4,71.04,40.61
03/29/2018 23:00:00,0.508,0.451,1.507,0,0,10.37,100,12.39,49.15,27.07
03/30/2018 00:00:00,0.696,0.63,1.427,0,0,9.58,100,12.38,45.78,25.02
03/30/2018 01:00:00,1.258,1.116,2.476,0,0,8.94,100,12.35,12.13,27.23
03/30/2018 02:00:00,1.362,1.067,2.638,0,0,9.01,100,12.35,42.52,37.66
03/30/2018 03:00:00,2.073,1.97,2.678,0,0,8.05,100,12.34,123.4,18.05
03/30/2018 04:00:00,2.011,1.948,3.688,0,0,8.58,100,12.32,117.9,14.33
03/30/2018 05:00:00,2.029,1.903,3.499,0,0,8.77,100,12.29,44.07,20.23
03/30/2018 06:00:00,3.187,3.127,5.464,0,0,9.32,100,12.29,134,11.14
03/30/2018 07:00:00,2.117,1.601,5.263,0,0,9.35,100,12.29,189.8,39.99
03/30/2018 08:00:00,2.508,2.445,4.051,0,0,10.54,100,12.36,213.6,12.82
03/30/2018 09:00:00,3.223,3.189,4.642,0,0,10.32,100,12.64,231.1,8.3
03/30/2018 10:00:00,2.654,2.576,4.116,0,0,10.5,100,12.74,247.6,13.88
03/30/2018 11:00:00,3.116,3.064,5.353,34,25,11.26,100,12.75,261.5,10.48
03/30/2018 12:00:00,2.87,2.762,4.6,0,0,11.47,100,12.72,272.3,15.72
03/30/2018 13:00:00,2.269,2.184,3.484,0,0,12.26,100,12.74,292.6,15.71
03/30/2018 14:00:00,3.373,3.331,5.42,0,0,12.2,100,12.69,276.7,9.08
03/30/2018 15:00:00,3.962,3.894,6.321,0,0,12.08,100,12.6,261.1,10.61
03/30/2018 16:00:00,2.425,2.258,4.466,0,0,12.1,100,12.56,280.9,21.27
03/30/2018 17:00:00,1.171,0.994,2.449,0,0,12.07,100,12.51,266.6,31.47
03/30/2018 18:00:00,0.898,0.715,2.233,0,0,11.41,100,12.46,256.4,36.55
03/30/2018 19:00:00,0.688,0.545,1.494,0,0,11.02,100,12.44,314.1,36.92
03/30/2018 20:00:00,0.664,0.551,1.292,0,0,10.6,100,12.42,41.81,33.43
03/30/2018 21:00:00,0.826,0.804,1.925,0,0,10.29,100,12.4,52.54,13.1
03/30/2018 22:00:00,1.815,1.713,3.109,0,0,10.54,100,12.39,346.3,19.15
03/30/2018 23:00:00,2.28,2.238,3.486,0,0,10.61,100,12.38,316.4,10.96
03/31/2018 00:00:00,1.639,1.491,2.84,0,0,10.38,100,12.36,300.6,24.34
03/31/2018 01:00:00,1.256,1.075,2.759,0,0,10.23,100,12.35,285.3,30.74
03/31/2018 02:00:00,1.175,1.041,2.127,0,0,10.08,100,12.34,98.9,27.33
03/31/2018 03:00:00,2.175,2.001,3.755,0,0,9.71,100,12.32,157.2,22.87
03/31/2018 04:00:00,1.549,1.308,3.849,0,0,9.55,100,12.3,233.3,31.96
03/31/2018 05:00:00,0.723,0.614,2.53,0,0,10.03,100,12.29,254.8,31.42
03/31/2018 06:00:00,1.125,0.948,2.113,0,0,10.38,100,12.29,81.5,32.11
03/31/2018 07:00:00,2.17,2.132,3.634,0,0,10.46,100,12.28,80.2,10.74
03/31/2018 08:00:00,2.723,2.418,4.468,0,0,10.49,100,12.29,126.1,27.1
03/31/2018 09:00:00,1.722,1.076,3.661,0,0,10.66,100,12.33,229.7,49.62
03/31/2018 10:00:00,1.955,1.867,3.579,0,0,10.86,100,12.39,285.4,17.25
03/31/2018 11:00:00,1.524,1.461,3.188,0,0,11.63,100,12.5,320.6,16.43
03/31/2018 12:00:00,1.602,1.533,2.999,0,0,12.73,100,12.64,251.5,16.86
03/31/2018 13:00:00,2.429,2.325,4.115,0,0,13.26,100,12.71,264.8,16.74
03/31/2018 14:00:00,3.525,3.478,5.044,0,0,13.2,100,12.66,262.3,9.39
03/31/2018 15:00:00,3.747,3.698,5.057,0,0,13.27,100,12.58,265.8,9.19
03/31/2018 16:00:00,4.004,3.975,5.717,0,0,13.06,100,12.5,275.7,6.885
03/31/2018 17:00:00,2.445,2.392,4.547,0,0,12.96,97.6,12.47,274.6,11.9
03/31/2018 18:00:00,1.75,1.575,2.933,0,0,12.8,95.5,12.44,251.3,25.64
03/31/2018 19:00:00,1.114,1.041,2.772,0,0,12.63,95.4,12.4,264.8,20.8
03/31/2018 20:00:00,1.587,1.537,3.081,0,0,12.39,96.3,12.38,255.6,14.43
03/31/2018 21:00:00,1.598,1.488,2.503,0,0,12.07,97.6,12.36,240.6,21.19
03/31/2018 22:00:00,1.217,1.092,2.571,0,0,11.94,98.4,12.34,173.4,25.94
03/31/2018 23:00:00,1.762,1.716,3.028,0,0,11.85,99.3,12.32,164.3,13.18
04/01/2018 00:00:00,0.84,0.712,2.234,0,0,11.76,100,12.3,237.8,31.67
04/01/2018 01:00:00,1.808,1.7,3.176,0,0,11.64,100,12.29,289.4,19.83
04/01/2018 02:00:00,2.109,2.006,3.486,0,0,11.46,100,12.28,277.6,17.9
04/01/2018 03:00:00,2.745,2.72,3.661,0,0,10.9,100,12.27,245.7,7.672
04/01/2018 04:00:00,2.205,2.188,3.432,0,0,10.62,100,12.26,235.6,7.159
04/01/2018 05:00:00,1.016,0.68,2.207,0,0,10.35,100,12.25,227.5,46.6
04/01/2018 06:00:00,0.875,0.462,2.544,0,0,10.23,100,12.25,224.5,55.65
04/01/2018 07:00:00,0.939,0.225,2.638,0,0,10.22,100,12.25,248.7,70.63
04/01/2018 08:00:00,0.854,0.176,2.799,0,0,10.51,100,12.26,140.3,72.17
04/01/2018 09:00:00,1.96,1.907,3.594,0,0,10.78,99.7,12.29,236,13.3
04/01/2018 10:00:00,2.581,2.52,4.345,0,0,11.41,93.8,12.38,238.9,12.39
04/01/2018 11:00:00,4.178,4.131,6.443,0,0,11.75,87.3,12.82,235.2,8.53
